3000	12
3001	0
3002	10
3003	5
3004	1
3005	24
3006	1
3007	4
3008	15
3009	15
3010	9
3011	24
3012	20
3013	3
3014	2
3015	13
3016	0
3017	4
3018	4
3019	8
3020	5
3021	5
3022	4
3023	0
3024	2
3025	2
3026	0
3027	5
3028	0
3029	22
3030	2
3031	2
3032	0
3033	0
3034	10
3035	24
3036	2
3037	5
3038	15
3039	20
3040	1
3041	20
3042	20
3043	12
3044	5
3045	12
3046	4
3047	0
3048	0
3049	5
3050	2
3051	2
3052	4
3053	0
3054	5
3055	4
3056	0
3057	24
3058	1
3059	0
3060	4
3061	7
3062	12
3063	20
3064	0
3065	6
3066	24
3067	0
3068	2
3069	0
3070	15
3071	15
3072	12
3073	13
3074	1
3075	0
3076	5
3077	0
3078	0
3079	2
3080	0
3081	0
3082	0
3083	1
3084	6
3085	24
3086	1
3087	5
3088	15
3089	8
3090	2
3091	1
3092	22
3093	0
3094	13
3095	12
3096	24
3097	12
3098	4
3099	0
3100	5
3101	10
3102	2
3103	5
3104	4
3105	7
3106	10
3107	16
3108	1
3109	2
3110	7
3111	0
3112	2
3113	5
3114	11
3115	0
3116	24
3117	6
3118	2
3119	10
3120	0
3121	4
3122	1
3123	7
3124	24
3125	2
3126	5
3127	1
3128	2
3129	10
3130	12
3131	2
3132	1
3133	12
3134	1
3135	0
3136	1
3137	2
3138	15
3139	5
3140	3
3141	0
3142	15
3143	9
3144	22
3145	6
3146	0
3147	0
3148	2
3149	2
3150	5
3151	2
3152	2
3153	2
3154	9
3155	1
3156	15
3157	4
3158	1
3159	0
3160	0
3161	2
3162	13
3163	1
3164	5
3165	20
3166	2
3167	0
3168	0
3169	2
3170	10
3171	12
3172	2
3173	4
3174	3
3175	0
3176	7
3177	7
3178	15
3179	18
3180	2
3181	24
3182	15
3183	24
3184	12
3185	13
3186	8
3187	1
3188	11
3189	21
3190	1
3191	2
3192	2
3193	5
3194	1
3195	12
3196	12
3197	1
3198	8
3199	2
3200	18
3201	2
3202	20
3203	0
3204	5
3205	5
3206	12
3207	5
3208	24
3209	15
3210	24
3211	5
3212	3
3213	24
3214	2
3215	2
3216	24
3217	12
3218	0
3219	1
3220	24
3221	24
3222	2
3223	4
3224	6
3225	0
3226	2
3227	0
3228	5
3229	1
3230	0
3231	0
3232	2
3233	12
3234	2
3235	0
3236	15
3237	1
3238	0
3239	12
3240	9
3241	2
3242	24
3243	3
3244	12
3245	1
3246	12
3247	2
3248	2
3249	7
3250	5
3251	5
3252	0
3253	0
3254	5
3255	0
3256	15
3257	20
3258	12
3259	0
3260	5
3261	2
3262	24
3263	0
3264	3
3265	4
3266	18
3267	1
3268	4
3269	0
3270	9
3271	10
3272	24
3273	4
3274	24
3275	24
3276	2
3277	0
3278	13
3279	1
3280	7
3281	7
3282	2
3283	0
3284	0
3285	12
3286	3
3287	5
3288	5
3289	2
3290	0
3291	3
3292	6
3293	2
3294	5
3295	0
3296	12
3297	7
3298	12
3299	24
3300	15
3301	15
3302	0
3303	0
3304	24
3305	3
3306	2
3307	12
3308	0
3309	1
3310	7
3311	1
3312	9
3313	5
3314	12
3315	2
3316	1
3317	5
3318	6
3319	0
3320	1
3321	0
3322	12
3323	2
3324	1
3325	0
3326	0
3327	13
3328	12
3329	13
3330	24
3331	13
3332	4
3333	18
3334	1
3335	1
3336	24
3337	24
3338	1
3339	1
3340	2
3341	2
3342	22
3343	2
3344	2
3345	3
3346	0
3347	2
3348	24
3349	2
3350	1
3351	12
3352	7
3353	1
3354	2
3355	0
3356	5
3357	2
3358	18
3359	15
3360	0
3361	8
3362	24
3363	12
3364	5
3365	0
3366	0
3367	2
3368	3
3369	2
3370	3
3371	1
3372	1
3373	1
3374	1
3375	17
3376	12
3377	12
3378	0
3379	5
3380	2
3381	2
3382	5
3383	4
3384	5
3385	5
3386	15
3387	24
3388	0
3389	2
3390	17
3391	2
3392	0
3393	5
3394	15
3395	2
3396	24
3397	0
3398	9
3399	1
3400	15
3401	2
3402	5
3403	4
3404	5
3405	12
3406	0
3407	0
3408	12
3409	1
3410	6
3411	2
3412	2
3413	7
3414	1
3415	0
3416	1
3417	2
3418	0
3419	1
3420	14
3421	24
3422	2
3423	0
3424	12
3425	6
3426	0
3427	0
3428	9
3429	2
3430	0
3431	1
3432	24
3433	16
3434	0
3435	2
3436	2
3437	2
3438	24
3439	1
3440	0
3441	8
3442	14
3443	7
3444	4
3445	2
3446	7
3447	0
3448	0
3449	2
3450	0
3451	0
3452	2
3453	2
3454	2
3455	13
3456	0
3457	15
3458	24
3459	5
3460	0
3461	20
3462	0
3463	20
3464	1
3465	2
3466	24
3467	5
3468	0
3469	24
3470	0
3471	3
3472	13
3473	2
3474	0
3475	1
3476	1
3477	5
3478	20
3479	0
3480	2
3481	24
3482	12
3483	2
3484	2
3485	17
3486	1
3487	5
3488	1
3489	2
3490	17
3491	13
3492	22
3493	6
3494	2
3495	20
3496	1
3497	10
3498	19
3499	4
3500	0
3501	20
3502	15
3503	19
3504	1
3505	9
3506	0
3507	2
3508	22
3509	0
3510	0
3511	7
3512	0
3513	0
3514	0
3515	13
3516	1
3517	0
3518	5
3519	0
3520	9
3521	13
3522	2
3523	2
3524	0
3525	2
3526	0
3527	0
3528	0
3529	1
3530	13
3531	13
3532	12
3533	3
3534	1
3535	9
3536	0
3537	12
3538	0
3539	5
3540	18
3541	1
3542	1
3543	2
3544	13
3545	2
3546	0
3547	1
3548	1
3549	1
3550	6
3551	15
3552	3
3553	3
3554	0
3555	0
3556	2
3557	24
3558	0
3559	15
3560	1
3561	2
3562	2
3563	17
3564	1
3565	0
3566	24
3567	12
3568	2
3569	24
3570	4
3571	5
3572	12
3573	1
3574	5
3575	2
3576	4
3577	12
3578	1
3579	2
3580	10
3581	6
3582	3
3583	13
3584	10
3585	7
3586	0
3587	1
3588	2
3589	1
3590	6
3591	0
3592	1
3593	15
3594	24
3595	2
3596	5
3597	0
3598	5
3599	22
3600	22
3601	1
3602	6
3603	13
3604	3
3605	2
3606	24
3607	5
3608	5
3609	13
3610	5
3611	1
3612	0
3613	5
3614	1
3615	20
3616	2
3617	4
3618	0
3619	12
3620	0
3621	18
3622	2
3623	12
3624	0
3625	5
3626	13
3627	0
3628	23
3629	5
3630	1
3631	4
3632	12
3633	13
3634	24
3635	12
3636	1
3637	2
3638	4
3639	13
3640	24
3641	5
3642	6
3643	24
3644	3
3645	24
3646	1
3647	24
3648	12
3649	0
3650	11
3651	13
3652	3
3653	20
3654	12
3655	10
3656	2
3657	1
3658	4
3659	9
3660	4
3661	2
3662	2
3663	2
3664	12
3665	1
3666	0
3667	24
3668	2
3669	4
3670	2
3671	13
3672	1
3673	13
3674	13
3675	0
3676	0
3677	9
3678	15
3679	3
3680	17
3681	1
3682	9
3683	2
3684	1
3685	13
3686	6
3687	17
3688	12
3689	2
3690	12
3691	9
3692	22
3693	6
3694	16
3695	12
3696	13
3697	1
3698	13
3699	4
3700	24
3701	9
3702	24
3703	12
3704	1
3705	16
3706	24
3707	14
3708	0
3709	1
3710	4
3711	10
3712	18
3713	1
3714	7
3715	12
3716	1
3717	0
3718	12
3719	2
3720	12
3721	0
3722	5
3723	0
3724	0
3725	5
3726	0
3727	12
3728	5
3729	24
3730	6
3731	0
3732	8
3733	2
3734	2
3735	5
3736	15
3737	1
3738	3
3739	2
3740	2
3741	2
3742	1
3743	5
3744	2
3745	4
3746	2
3747	0
3748	1
3749	12
3750	24
3751	15
3752	13
3753	12
3754	2
3755	1
3756	15
3757	3
3758	1
3759	0
3760	1
3761	10
3762	1
3763	4
3764	0
3765	13
3766	13
3767	5
3768	0
3769	17
3770	10
3771	1
3772	24
3773	0
3774	0
3775	1
3776	1
3777	13
3778	1
3779	14
3780	13
3781	9
3782	9
3783	9
3784	0
3785	4
3786	0
3787	12
3788	7
3789	15
3790	24
3791	0
3792	2
3793	1
3794	9
3795	2
3796	12
3797	7
3798	4
3799	5
3800	12
3801	0
3802	5
3803	4
3804	2
3805	2
3806	12
3807	0
3808	19
3809	17
3810	2
3811	1
3812	2
3813	2
3814	0
3815	0
3816	2
3817	9
3818	24
3819	2
3820	13
3821	2
3822	7
3823	0
3824	1
3825	5
3826	1
3827	5
3828	1
3829	5
3830	3
3831	9
3832	24
3833	3
3834	1
3835	5
3836	1
3837	3
3838	15
3839	1
3840	0
3841	0
3842	6
3843	0
3844	0
3845	10
3846	0
3847	2
3848	1
3849	0
3850	18
3851	12
3852	4
3853	2
3854	12
3855	0
3856	13
3857	5
3858	1
3859	0
3860	5
3861	10
3862	2
3863	0
3864	6
3865	0
3866	12
3867	8
3868	24
3869	5
3870	3
3871	0
3872	0
3873	1
3874	0
3875	24
3876	5
3877	2
3878	10
3879	19
3880	15
3881	1
3882	24
3883	0
3884	0
3885	10
3886	1
3887	13
3888	6
3889	7
3890	1
3891	5
3892	0
3893	24
3894	0
3895	3
3896	1
3897	0
3898	15
3899	0
3900	12
3901	0
3902	0
3903	12
3904	24
3905	2
3906	0
3907	0
3908	13
3909	1
3910	5
3911	13
3912	3
3913	0
3914	18
3915	1
3916	1
3917	0
3918	12
3919	7
3920	24
3921	24
3922	2
3923	4
3924	12
3925	17
3926	12
3927	0
3928	2
3929	13
3930	0
3931	7
3932	0
3933	2
3934	15
3935	6
3936	24
3937	13
3938	7
3939	1
3940	17
3941	1
3942	7
3943	12
3944	9
3945	1
3946	8
3947	24
3948	6
3949	0
3950	12
3951	7
3952	0
3953	2
3954	2
3955	1
3956	5
3957	1
3958	12
3959	0
3960	24
3961	0
3962	12
3963	12
3964	0
3965	0
3966	0
3967	17
3968	13
3969	0
3970	1
3971	19
3972	2
3973	10
3974	12
3975	22
3976	0
3977	0
3978	12
3979	1
3980	12
3981	24
3982	12
3983	24
3984	12
3985	0
3986	4
3987	3
3988	2
3989	1
3990	1
3991	1
3992	0
3993	20
3994	2
3995	1
3996	2
3997	1
3998	2
3999	0
4000	1
4001	20
4002	2
4003	3
4004	0
4005	1
4006	24
4007	0
4008	1
4009	0
4010	0
4011	18
4012	6
4013	13
4014	1
4015	1
4016	24
4017	2
4018	2
4019	0
4020	1
4021	5
4022	5
4023	0
4024	9
4025	24
4026	1
4027	24
4028	4
4029	2
4030	2
4031	12
4032	0
4033	13
4034	1
4035	13
4036	1
4037	5
4038	9
4039	6
4040	20
4041	1
4042	24
4043	0
4044	24
4045	13
4046	0
4047	0
4048	1
4049	0
4050	13
4051	23
4052	2
4053	5
4054	24
4055	13
4056	12
4057	0
4058	0
4059	8
4060	1
4061	0
4062	0
4063	0
4064	0
4065	5
4066	15
4067	1
4068	0
4069	12
4070	0
4071	1
4072	24
4073	24
4074	5
4075	4
4076	0
4077	1
4078	2
4079	1
4080	6
4081	24
4082	2
4083	0
4084	1
4085	0
4086	15
4087	9
4088	0
4089	2
4090	0
4091	0
4092	1
4093	6
4094	2
4095	4
4096	12
4097	3
4098	1
4099	1
4100	5
4101	2
4102	0
4103	2
4104	2
4105	3
4106	2
4107	0
4108	4
4109	2
4110	2
4111	3
4112	24
4113	3
4114	24
4115	1
4116	2
4117	2
4118	9
4119	0
4120	0
4121	3
4122	24
4123	10
4124	6
4125	0
4126	0
4127	15
4128	12
4129	2
4130	24
4131	2
4132	0
4133	1
4134	0
4135	1
4136	2
4137	13
4138	5
4139	13
4140	0
4141	0
4142	2
4143	5
4144	0
4145	2
4146	2
4147	0
4148	17
4149	24
4150	1
4151	9
4152	2
4153	5
4154	0
4155	0
4156	0
4157	0
4158	1
4159	2
4160	24
4161	15
4162	0
4163	0
4164	0
4165	2
4166	11
4167	2
4168	7
4169	2
4170	1
4171	9
4172	0
4173	0
4174	24
4175	2
4176	2
4177	24
4178	24
4179	2
4180	22
4181	5
4182	0
4183	9
4184	0
4185	6
4186	1
4187	0
4188	2
4189	1
4190	12
4191	24
4192	7
4193	0
4194	0
4195	12
4196	6
4197	24
4198	24
4199	1
4200	10
4201	12
4202	2
4203	2
4204	1
4205	17
4206	7
4207	0
4208	2
4209	24
4210	1
4211	2
4212	13
4213	6
4214	2
4215	1
4216	1
4217	2
4218	0
4219	15
4220	2
4221	2
4222	6
4223	3
4224	2
4225	4
4226	2
4227	4
4228	2
4229	8
4230	13
4231	24
4232	22
4233	0
4234	2
4235	3
4236	5
4237	9
4238	13
4239	12
4240	0
4241	16
4242	1
4243	5
4244	24
4245	2
4246	6
4247	23
4248	24
4249	1
4250	0
4251	1
4252	4
4253	4
4254	0
4255	0
4256	10
4257	2
4258	0
4259	0
4260	1
4261	12
4262	0
4263	2
4264	2
4265	24
4266	5
4267	0
4268	24
4269	24
4270	2
4271	6
4272	0
4273	2
4274	17
4275	0
4276	15
4277	5
4278	24
4279	2
4280	2
4281	11
4282	6
4283	12
4284	2
4285	2
4286	2
4287	7
4288	2
4289	0
4290	12
4291	3
4292	0
4293	13
4294	0
4295	5
4296	1
4297	24
4298	0
4299	9
4300	2
4301	18
4302	0
4303	12
4304	0
4305	11
4306	2
4307	13
4308	1
4309	13
4310	24
4311	24
4312	24
4313	4
4314	0
4315	2
4316	5
4317	23
4318	2
4319	5
4320	18
4321	3
4322	6
4323	7
4324	20
4325	13
4326	2
4327	15
4328	17
4329	17
4330	2
4331	2
4332	24
4333	24
4334	11
4335	2
4336	17
4337	4
4338	20
4339	13
4340	2
4341	13
4342	1
4343	12
4344	2
4345	2
4346	12
4347	2
4348	1
4349	7
4350	0
4351	13
4352	1
4353	0
4354	24
4355	3
4356	2
4357	24
4358	2
4359	24
4360	0
4361	4
4362	5
4363	2
4364	1
4365	24
4366	5
4367	10
4368	22
4369	12
4370	17
4371	2
4372	0
4373	0
4374	24
4375	0
4376	2
4377	2
4378	0
4379	0
4380	6
4381	24
4382	2
4383	7
4384	1
4385	0
4386	1
4387	5
4388	12
4389	4
4390	2
4391	2
4392	24
4393	1
4394	0
4395	0
4396	2
4397	13
4398	1
4399	1
4400	13
4401	2
4402	1
4403	1
4404	6
4405	24
4406	13
4407	12
4408	16
4409	0
4410	24
4411	0
4412	17
4413	0
4414	5
4415	5
4416	0
4417	0
4418	20
4419	2
4420	2
4421	2
4422	2
4423	0
4424	12
4425	24
4426	2
4427	2
4428	3
4429	2
4430	1
4431	12
4432	24
4433	0
4434	0
4435	12
4436	1
4437	0
4438	7
4439	24
4440	8
4441	10
4442	1
4443	2
4444	0
4445	24
4446	3
4447	24
4448	15
4449	0
4450	1
4451	2
4452	22
4453	1
4454	3
4455	1
4456	13
4457	5
4458	4
4459	1
4460	2
4461	12
4462	5
4463	2
4464	0
4465	24
4466	3
4467	0
4468	0
4469	24
4470	5
4471	7
4472	2
4473	2
4474	6
4475	24
4476	1
4477	24
4478	7
4479	2
4480	1
4481	1
4482	0
4483	10
4484	12
4485	24
4486	0
4487	0
4488	2
4489	2
4490	0
4491	10
4492	24
4493	1
4494	4
4495	1
4496	1
4497	4
4498	1
4499	12
4500	0
4501	2
4502	22
4503	24
4504	0
4505	22
4506	24
4507	0
4508	1
4509	19
4510	0
4511	2
4512	0
4513	0
4514	0
4515	12
4516	5
4517	1
4518	2
4519	24
4520	24
4521	0
4522	3
4523	0
4524	2
4525	0
4526	0
4527	24
4528	2
4529	2
4530	2
4531	0
4532	24
4533	0
4534	3
4535	0
4536	1
4537	2
4538	0
4539	0
4540	0
4541	0
4542	0
4543	1
4544	2
4545	2
4546	24
4547	0
4548	0
4549	0
4550	0
4551	2
4552	0
4553	2
4554	0
4555	0
4556	0
4557	4
4558	24
4559	11
4560	4
4561	24
4562	24
4563	13
4564	4
4565	0
4566	13
4567	0
4568	1
4569	0
4570	9
4571	4
4572	6
4573	22
4574	0
4575	24
4576	9
4577	0
4578	11
4579	0
4580	2
4581	5
4582	0
4583	2
4584	0
4585	0
4586	15
4587	2
4588	3
4589	0
4590	2
4591	3
4592	24
4593	24
4594	5
4595	24
4596	3
4597	7
4598	2
4599	0
4600	3
4601	0
4602	4
4603	22
4604	6
4605	24
4606	24
4607	3
4608	2
4609	11
4610	0
4611	8
4612	3
4613	0
4614	2
4615	24
4616	2
4617	9
4618	2
4619	1
4620	5
4621	8
4622	2
4623	4
4624	24
4625	5
4626	2
4627	22
4628	0
4629	24
4630	24
4631	1
4632	14
4633	0
4634	2
4635	8
4636	13
4637	7
4638	1
4639	4
4640	6
4641	3
4642	2
4643	4
4644	7
4645	2
4646	2
4647	1
4648	2
4649	3
4650	5
4651	24
4652	2
4653	1
4654	0
4655	0
4656	0
4657	13
4658	22
4659	2
4660	0
4661	0
4662	14
4663	6
4664	21
4665	10
4666	0
4667	10
4668	4
4669	4
4670	3
4671	2
4672	1
4673	2
4674	0
4675	0
4676	24
4677	3
4678	17
4679	11
4680	2
4681	24
4682	0
4683	0
4684	0
4685	3
4686	24
4687	2
4688	0
4689	17
4690	0
4691	0
4692	9
4693	2
4694	4
4695	3
4696	20
4697	2
4698	22
4699	2
4700	5
4701	2
4702	24
4703	0
4704	2
4705	24
4706	2
4707	9
4708	0
4709	3
4710	7
4711	1
4712	0
4713	2
4714	2
4715	2
